EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc 310: pantoja vs. asakura,michael chiesa vs. max griffin,Round 2,max griffin,0.0,0.45,0.0,0.0,0.0,79.0,11,5,18,11,0,0,0,0,10,5,1,1,1,0,0,0,10,4
ufc 310: pantoja vs. asakura,michael chiesa vs. max griffin,Round 3,max griffin,0.0,0.25,0.0,0.0,0.0,0.0,8,2,8,2,0,0,0,0,6,2,0,0,2,0,0,0,8,2
ufc 310: pantoja vs. asakura,clay guida vs. chase hooper,Round 1,clay guida,0.0,0.38,0.0,0.0,0.0,0.0,13,5,15,6,1,0,0,0,10,2,4,2,3,3,0,0,9,3
ufc 310: pantoja vs. asakura,clay guida vs. chase hooper,Round 1,chase hooper,0.0,0.46,0.5,1.0,0.0,128.0,15,7,28,14,6,3,0,0,12,5,5,2,2,1,1,1,10,5
ufc 310: pantoja vs. asakura,kennedy nzechukwu vs. lukasz brzeski,Round 1,kennedy nzechukwu,1.0,0.41,0.0,0.0,0.0,4.0,70,29,70,29,0,0,2,0,67,26,13,10,0,0,3,3,55,19
ufc 310: pantoja vs. asakura,kennedy nzechukwu vs. lukasz brzeski,Round 1,lukasz brzeski,0.0,0.46,0.0,0.0,0.0,0.0,69,32,69,32,2,0,10,10,69,32,9,6,0,0,0,0,50,16
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 1,petr yan,0.0,1.0,0.0,0.0,1.0,141.0,6,6,42,42,0,0,1,1,1,1,0,0,1,1,4,4,5,5
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 2,petr yan,0.0,0.65,1.0,0.0,0.0,2.0,49,32,49,32,1,1,17,14,48,31,6,6,1,1,0,0,26,12
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 3,petr yan,0.0,0.58,0.0,0.0,0.0,54.0,36,21,44,28,0,0,5,4,32,18,3,1,2,2,2,1,28,16
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 4,petr yan,0.0,0.62,0.0,0.0,0.0,4.0,40,25,65,50,0,0,2,1,35,21,5,5,5,4,0,0,33,19
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 5,petr yan,0.0,0.59,0.0,0.0,0.0,0.0,62,37,63,38,3,0,5,5,56,32,7,6,6,5,0,0,50,26
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 1,deiveson figueiredo,0.0,1.0,0.5,0.0,0.0,118.0,1,1,1,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 2,deiveson figueiredo,0.0,0.33,0.0,0.0,0.0,0.0,30,10,30,10,3,0,2,1,29,10,7,3,1,0,0,0,21,6
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 3,deiveson figueiredo,0.0,0.52,1.0,0.0,0.0,6.0,25,13,25,13,1,1,3,3,25,13,7,6,0,0,0,0,15,4
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 4,deiveson figueiredo,0.0,0.46,0.0,0.0,0.0,55.0,30,14,30,14,2,0,3,2,26,12,12,8,4,2,0,0,15,4
ufc fight night: yan vs. figueiredo,petr yan vs. deiveson figueiredo,Round 5,deiveson figueiredo,0.0,0.45,0.0,0.0,0.0,1.0,33,15,33,15,0,0,0,0,31,13,9,6,2,2,0,0,24,9
ufc fight night: yan vs. figueiredo,yan xiaonan vs. tabatha ricci,Round 1,yan xiaonan,0.0,0.4,0.0,0.0,0.0,0.0,40,16,40,16,0,0,4,4,40,16,11,7,0,0,0,0,25,5
ufc fight night: yan vs. figueiredo,yan xiaonan vs. tabatha ricci,Round 2,yan xiaonan,0.0,0.46,0.0,0.0,0.0,0.0,54,25,63,34,0,0,3,2,53,25,11,7,1,0,0,0,40,16
ufc fight night: yan vs. figueiredo,yan xiaonan vs. tabatha ricci,Round 3,yan xiaonan,0.0,0.55,0.0,0.0,0.0,0.0,67,37,69,39,0,0,2,2,66,36,12,11,1,1,0,0,53,24
ufc fight night: yan vs. figueiredo,yan xiaonan vs. tabatha ricci,Round 1,tabatha ricci,0.0,0.0,0.0,0.0,0.0,0.0,13,0,13,0,1,0,1,0,13,0,0,0,0,0,0,0,12,0
ufc fight night: yan vs. figueiredo,yan xiaonan vs. tabatha ricci,Round 2,tabatha ricci,0.0,0.26,1.0,0.0,0.0,16.0,30,8,33,10,1,1,6,4,29,8,3,1,1,0,0,0,21,3
ufc fight night: yan vs. figueiredo,yan xiaonan vs. tabatha ricci,Round 3,tabatha ricci,0.0,0.11,0.0,0.0,0.0,0.0,60,7,60,7,1,0,7,2,59,7,1,0,1,0,0,0,52,5
ufc fight night: yan vs. figueiredo,song kenan vs. muslim salikhov,Round 1,song kenan,0.0,0.42,0.0,0.0,0.0,19.0,21,9,23,11,1,0,4,4,20,8,2,1,1,1,0,0,15,4
ufc fight night: yan vs. figueiredo,song kenan vs. muslim salikhov,Round 1,muslim salikhov,1.0,0.71,0.0,0.0,0.0,2.0,28,20,28,20,1,0,10,10,27,19,4,3,0,0,1,1,14,7
ufc fight night: yan vs. figueiredo,wang cong vs. gabriella fernandes,Round 1,wang cong,0.0,0.41,0.0,0.0,0.0,0.0,56,23,58,25,0,0,7,4,56,23,19,12,0,0,0,0,30,7
ufc fight night: yan vs. figueiredo,wang cong vs. gabriella fernandes,Round 2,wang cong,0.0,0.41,0.0,0.0,0.0,0.0,55,23,55,23,1,0,6,6,55,23,13,9,0,0,0,0,36,8
ufc fight night: yan vs. figueiredo,wang cong vs. gabriella fernandes,Round 1,gabriella fernandes,0.0,0.23,0.0,0.0,0.0,7.0,26,6,28,7,2,0,3,1,26,6,1,0,0,0,0,0,22,5
ufc fight night: yan vs. figueiredo,wang cong vs. gabriella fernandes,Round 2,gabriella fernandes,1.0,0.36,0.0,1.0,0.0,21.0,33,12,33,12,0,0,3,2,32,12,2,2,0,0,1,0,28,8
ufc fight night: yan vs. figueiredo,volkan oezdemir vs. carlos ulberg,Round 1,volkan oezdemir,0.0,0.56,0.0,0.0,0.0,0.0,51,29,51,29,0,0,9,9,50,28,12,8,1,1,0,0,30,12
ufc fight night: yan vs. figueiredo,volkan oezdemir vs. carlos ulberg,Round 2,volkan oezdemir,0.0,0.47,0.0,0.0,0.0,0.0,59,28,59,28,0,0,13,13,59,28,6,4,0,0,0,0,40,11
ufc fight night: yan vs. figueiredo,volkan oezdemir vs. carlos ulberg,Round 3,volkan oezdemir,0.0,0.53,0.0,0.0,0.0,3.0,73,39,73,39,2,0,6,6,73,39,6,5,0,0,0,0,61,28
ufc fight night: yan vs. figueiredo,volkan oezdemir vs. carlos ulberg,Round 1,carlos ulberg,0.0,0.4,0.0,0.0,0.0,0.0,60,24,60,24,0,0,4,3,60,24,5,3,0,0,0,0,51,18
ufc fight night: yan vs. figueiredo,volkan oezdemir vs. carlos ulberg,Round 2,carlos ulberg,0.0,0.48,0.0,0.0,0.0,0.0,60,29,60,29,0,0,4,4,60,29,3,2,0,0,0,0,53,23
ufc fight night: yan vs. figueiredo,volkan oezdemir vs. carlos ulberg,Round 3,carlos ulberg,0.0,0.53,0.0,0.0,0.0,0.0,84,45,84,45,0,0,1,1,84,45,5,4,0,0,0,0,78,40
ufc fight night: yan vs. figueiredo,zhang mingyang vs. ozzy diaz,Round 1,zhang mingyang,1.0,0.5,0.0,0.0,0.0,5.0,34,17,38,19,0,0,6,6,26,15,4,2,0,0,8,2,24,9
ufc fight night: yan vs. figueiredo,zhang mingyang vs. ozzy diaz,Round 1,ozzy diaz,0.0,0.75,0.0,0.0,0.0,0.0,12,9,12,9,0,0,0,0,12,9,5,5,0,0,0,0,7,4
ufc fight night: yan vs. figueiredo,baergeng jieleyisi vs. suyoung you,Round 1,baergeng jieleyisi,0.0,0.07,0.0,0.0,0.0,0.0,14,1,33,18,0,0,0,0,14,1,1,1,0,0,0,0,13,0
ufc fight night: yan vs. figueiredo,baergeng jieleyisi vs. suyoung you,Round 2,baergeng jieleyisi,0.0,0.17,0.0,0.0,0.0,0.0,28,5,43,19,0,0,0,0,28,5,5,3,0,0,0,0,23,2
ufc fight night: yan vs. figueiredo,baergeng jieleyisi vs. suyoung you,Round 3,baergeng jieleyisi,0.0,0.1,1.0,0.0,0.0,17.0,30,3,38,11,1,1,1,1,30,3,2,0,0,0,0,0,27,2
ufc fight night: yan vs. figueiredo,baergeng jieleyisi vs. suyoung you,Round 1,suyoung you,0.0,0.6,1.0,0.0,0.0,209.0,15,9,48,42,2,2,1,1,8,5,1,1,2,1,5,3,13,7
ufc fight night: yan vs. figueiredo,baergeng jieleyisi vs. suyoung you,Round 2,suyoung you,0.0,0.47,0.0,0.0,0.0,77.0,34,16,45,26,2,0,5,5,33,16,1,1,0,0,1,0,28,10
ufc fight night: yan vs. figueiredo,baergeng jieleyisi vs. suyoung you,Round 3,suyoung you,0.0,0.44,0.0,0.0,0.0,0.0,38,17,38,17,1,0,4,4,36,15,4,2,2,2,0,0,30,11
ufc fight night: yan vs. figueiredo,kiru sahota vs. donghun choi,Round 1,kiru sahota,0.0,0.08,0.0,0.0,0.0,0.0,23,2,26,5,0,0,4,2,23,2,2,0,0,0,0,0,17,0
ufc fight night: yan vs. figueiredo,kiru sahota vs. donghun choi,Round 1,donghun choi,1.0,0.63,0.0,0.0,0.0,0.0,19,12,19,12,0,0,4,4,17,12,3,2,1,0,1,0,12,6
ufc fight night: yan vs. figueiredo,shi ming vs. feng xiaocan,Round 1,shi ming,0.0,0.31,0.5,0.0,0.0,26.0,38,12,39,12,2,1,6,4,36,12,7,4,2,0,0,0,25,4
ufc fight night: yan vs. figueiredo,shi ming vs. feng xiaocan,Round 2,shi ming,0.0,0.21,0.0,0.0,0.0,27.0,61,13,64,16,0,0,2,2,59,13,14,6,2,0,0,0,45,5
ufc fight night: yan vs. figueiredo,shi ming vs. feng xiaocan,Round 3,shi ming,1.0,0.55,0.0,0.0,0.0,0.0,9,5,9,5,0,0,0,0,6,3,3,1,0,0,3,2,6,4
ufc fight night: yan vs. figueiredo,shi ming vs. feng xiaocan,Round 1,feng xiaocan,0.0,0.48,0.0,0.0,1.0,63.0,37,18,45,25,0,0,11,10,35,17,2,0,1,0,1,1,24,8
ufc fight night: yan vs. figueiredo,shi ming vs. feng xiaocan,Round 2,feng xiaocan,0.0,0.45,0.0,0.0,0.0,2.0,59,27,63,30,0,0,6,6,59,27,5,2,0,0,0,0,48,19
ufc fight night: yan vs. figueiredo,shi ming vs. feng xiaocan,Round 3,feng xiaocan,0.0,0.5,0.0,0.0,0.0,0.0,6,3,6,3,0,0,1,1,6,3,0,0,0,0,0,0,5,2
ufc fight night: yan vs. figueiredo,nyamjargal tumendemberel vs. carlos hernandez,Round 1,nyamjargal tumendemberel,1.0,0.46,0.0,1.0,0.0,7.0,26,12,27,13,2,0,4,3,23,12,4,3,3,0,0,0,18,6
ufc fight night: yan vs. figueiredo,nyamjargal tumendemberel vs. carlos hernandez,Round 2,nyamjargal tumendemberel,0.0,0.11,0.0,0.0,1.0,6.0,18,2,18,2,1,0,0,0,14,1,0,0,0,0,4,1,18,2
ufc fight night: yan vs. figueiredo,nyamjargal tumendemberel vs. carlos hernandez,Round 3,nyamjargal tumendemberel,0.0,0.24,0.0,0.0,0.0,2.0,49,12,50,13,0,0,0,0,47,11,3,2,1,1,1,0,46,10
ufc fight night: yan vs. figueiredo,nyamjargal tumendemberel vs. carlos hernandez,Round 1,carlos hernandez,0.0,0.37,0.25,0.0,0.0,112.0,29,11,30,12,4,1,3,2,25,9,3,2,3,2,1,0,23,7
ufc fight night: yan vs. figueiredo,nyamjargal tumendemberel vs. carlos hernandez,Round 2,carlos hernandez,0.0,0.46,0.6,0.0,0.0,172.0,26,12,29,13,5,3,2,2,21,11,4,4,4,0,1,1,20,6
ufc fight night: yan vs. figueiredo,nyamjargal tumendemberel vs. carlos hernandez,Round 3,carlos hernandez,0.0,0.42,0.0,0.0,0.0,1.0,50,21,51,21,5,0,6,6,48,20,2,2,2,1,0,0,42,13
ufc fight night: yan vs. figueiredo,lone'er kavanagh vs. jose ochoa,Round 1,lone'er kavanagh,0.0,0.46,0.0,0.0,0.0,0.0,45,21,45,21,0,0,14,11,45,21,10,4,0,0,0,0,21,6
ufc fight night: yan vs. figueiredo,lone'er kavanagh vs. jose ochoa,Round 2,lone'er kavanagh,0.0,0.39,0.0,0.0,0.0,0.0,46,18,46,18,2,0,7,2,45,17,11,7,1,1,0,0,28,9
ufc fight night: yan vs. figueiredo,lone'er kavanagh vs. jose ochoa,Round 3,lone'er kavanagh,0.0,0.34,0.0,0.0,0.0,0.0,35,12,35,12,0,0,3,2,34,12,7,1,1,0,0,0,25,9
ufc fight night: yan vs. figueiredo,lone'er kavanagh vs. jose ochoa,Round 1,jose ochoa,0.0,0.43,0.0,0.0,0.0,0.0,44,19,44,19,0,0,19,14,44,19,6,2,0,0,0,0,19,3
ufc fight night: yan vs. figueiredo,lone'er kavanagh vs. jose ochoa,Round 2,jose ochoa,0.0,0.33,0.0,1.0,0.0,33.0,60,20,70,29,0,0,11,7,58,19,20,6,2,1,0,0,29,7
ufc fight night: yan vs. figueiredo,lone'er kavanagh vs. jose ochoa,Round 3,jose ochoa,0.0,0.2,0.0,0.0,0.0,3.0,54,11,54,11,1,0,10,3,54,11,14,5,0,0,0,0,30,3
ufc fight night: yan vs. figueiredo,xiao long vs. quang le,Round 1,xiao long,0.0,0.48,0.0,0.0,0.0,0.0,82,40,83,41,1,0,10,8,78,38,5,2,3,2,1,0,67,30
ufc fight night: yan vs. figueiredo,xiao long vs. quang le,Round 2,xiao long,0.0,0.39,0.0,0.0,0.0,21.0,89,35,91,37,1,0,7,4,85,35,7,4,4,0,0,0,75,27
ufc fight night: yan vs. figueiredo,xiao long vs. quang le,Round 3,xiao long,1.0,0.57,0.0,0.0,0.0,5.0,21,12,24,14,1,0,1,1,15,7,4,2,4,3,2,2,16,9
ufc fight night: yan vs. figueiredo,xiao long vs. quang le,Round 1,quang le,0.0,0.42,0.0,0.0,0.0,0.0,68,29,70,30,0,0,0,0,67,29,13,11,1,0,0,0,55,18
ufc fight night: yan vs. figueiredo,xiao long vs. quang le,Round 2,quang le,0.0,0.37,1.0,0.0,0.0,7.0,67,25,68,26,1,1,1,1,64,23,11,9,3,2,0,0,55,15
ufc fight night: yan vs. figueiredo,xiao long vs. quang le,Round 3,quang le,0.0,0.5,0.0,0.0,0.0,0.0,20,10,22,12,1,0,1,1,17,7,3,3,3,3,0,0,16,6
ufc fight night: yan vs. figueiredo,maheshate vs. nikolas motta,Round 1,maheshate,0.0,0.36,0.0,0.0,0.0,0.0,44,16,44,16,0,0,6,5,41,14,5,4,3,2,0,0,33,7
ufc fight night: yan vs. figueiredo,maheshate vs. nikolas motta,Round 2,maheshate,0.0,0.36,0.0,0.0,0.0,0.0,66,24,66,24,0,0,12,11,62,24,3,2,4,0,0,0,51,11
ufc fight night: yan vs. figueiredo,maheshate vs. nikolas motta,Round 3,maheshate,0.0,0.27,0.0,0.0,0.0,0.0,59,16,63,20,0,0,5,2,57,15,5,3,2,1,0,0,49,11
ufc fight night: yan vs. figueiredo,maheshate vs. nikolas motta,Round 1,nikolas motta,1.0,0.39,0.0,0.0,0.0,7.0,63,25,74,32,0,0,6,5,60,24,5,2,3,1,0,0,52,18
ufc fight night: yan vs. figueiredo,maheshate vs. nikolas motta,Round 2,nikolas motta,0.0,0.46,0.0,0.0,0.0,5.0,54,25,57,25,0,0,3,3,50,24,4,3,4,1,0,0,47,19
ufc fight night: yan vs. figueiredo,maheshate vs. nikolas motta,Round 3,nikolas motta,1.0,0.57,0.0,0.0,0.0,80.0,49,28,52,30,0,0,2,2,37,19,2,2,0,0,12,9,45,24
ufc 309: jones vs. miocic,jon jones vs. stipe miocic,Round 1,jon jones,0.0,0.87,1.0,0.0,0.0,217.0,48,42,56,49,1,1,2,2,6,5,4,4,0,0,42,37,42,36
ufc 309: jones vs. miocic,jon jones vs. stipe miocic,Round 2,jon jones,0.0,0.71,0.0,0.0,0.0,0.0,28,20,28,20,0,0,4,4,27,19,8,7,1,1,0,0,16,9
ufc 309: jones vs. miocic,jon jones vs. stipe miocic,Round 3,jon jones,1.0,0.79,0.0,0.0,0.0,14.0,43,34,44,35,0,0,4,4,37,30,6,5,2,1,4,3,33,25
ufc 309: jones vs. miocic,jon jones vs. stipe miocic,Round 1,stipe miocic,0.0,0.46,0.0,0.0,0.0,0.0,13,6,18,11,0,0,2,2,12,5,1,1,0,0,1,1,10,3
ufc 309: jones vs. miocic,jon jones vs. stipe miocic,Round 2,stipe miocic,0.0,0.43,0.0,0.0,0.0,0.0,37,16,37,16,0,0,3,3,37,16,5,4,0,0,0,0,29,9
ufc 309: jones vs. miocic,jon jones vs. stipe miocic,Round 3,stipe miocic,0.0,0.38,0.0,0.0,0.0,0.0,39,15,39,15,0,0,1,1,34,11,2,2,5,4,0,0,36,12
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 1,charles oliveira,0.0,0.68,0.5,0.0,0.0,211.0,16,11,24,18,2,1,4,4,16,11,5,3,0,0,0,0,7,4
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 2,charles oliveira,0.0,0.68,1.0,0.0,0.0,168.0,35,24,38,27,1,1,3,2,21,11,5,3,1,1,13,12,27,19
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 3,charles oliveira,0.0,0.75,0.33,1.0,0.0,191.0,36,27,51,41,3,1,2,2,28,21,5,4,4,2,4,4,29,21
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 4,charles oliveira,0.0,0.77,0.33,1.0,0.0,235.0,18,14,19,15,3,1,1,1,16,12,6,6,0,0,2,2,11,7
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 5,charles oliveira,0.0,0.7,0.33,0.0,0.0,87.0,17,12,21,16,3,1,5,5,17,12,4,2,0,0,0,0,8,5
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 1,michael chandler,0.0,0.88,0.0,0.0,0.0,0.0,9,8,37,35,0,0,1,1,9,8,3,3,0,0,0,0,5,4
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 2,michael chandler,0.0,0.68,0.0,0.0,0.0,0.0,22,15,45,38,0,0,1,1,22,15,3,3,0,0,0,0,18,11
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 3,michael chandler,0.0,0.68,0.0,0.0,0.0,0.0,19,13,21,15,0,0,4,4,19,13,1,1,0,0,0,0,14,8
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 4,michael chandler,0.0,0.5,0.0,0.0,0.0,0.0,16,8,19,10,1,0,3,2,16,8,1,0,0,0,0,0,12,6
ufc 309: jones vs. miocic,charles oliveira vs. michael chandler,Round 5,michael chandler,0.0,0.85,0.0,0.0,0.0,119.0,47,40,59,52,0,0,1,1,23,16,10,9,0,0,24,24,36,30
ufc 309: jones vs. miocic,bo nickal vs. paul craig,Round 1,bo nickal,0.0,0.51,0.0,0.0,0.0,0.0,31,16,31,16,0,0,9,8,31,16,5,3,0,0,0,0,17,5
ufc 309: jones vs. miocic,bo nickal vs. paul craig,Round 2,bo nickal,0.0,0.84,0.0,0.0,0.0,0.0,26,22,26,22,0,0,4,4,26,22,9,8,0,0,0,0,13,10
ufc 309: jones vs. miocic,bo nickal vs. paul craig,Round 3,bo nickal,0.0,0.57,0.0,0.0,0.0,0.0,28,16,28,16,0,0,6,5,28,16,2,2,0,0,0,0,20,9
ufc 309: jones vs. miocic,bo nickal vs. paul craig,Round 1,paul craig,0.0,0.37,0.0,0.0,0.0,0.0,35,13,36,14,0,0,5,5,35,13,6,4,0,0,0,0,24,4
ufc 309: jones vs. miocic,bo nickal vs. paul craig,Round 2,paul craig,0.0,0.43,0.0,0.0,0.0,0.0,48,21,48,21,0,0,3,2,48,21,12,8,0,0,0,0,33,11
ufc 309: jones vs. miocic,bo nickal vs. paul craig,Round 3,paul craig,0.0,0.28,0.0,0.0,0.0,0.0,46,13,46,13,0,0,5,5,46,13,5,2,0,0,0,0,36,6
ufc 309: jones vs. miocic,viviane araujo vs. karine silva,Round 1,viviane araujo,0.0,0.56,0.0,0.0,0.0,0.0,30,17,33,20,0,0,3,3,29,16,1,1,1,1,0,0,26,13
ufc 309: jones vs. miocic,viviane araujo vs. karine silva,Round 2,viviane araujo,0.0,0.56,0.0,1.0,0.0,64.0,25,14,64,49,0,0,2,2,18,9,2,1,0,0,7,5,21,11
ufc 309: jones vs. miocic,viviane araujo vs. karine silva,Round 3,viviane araujo,0.0,0.56,1.0,0.0,0.0,81.0,30,17,55,36,3,3,5,5,29,16,2,2,0,0,1,1,23,10
ufc 309: jones vs. miocic,viviane araujo vs. karine silva,Round 1,karine silva,0.0,0.33,0.0,0.0,0.0,4.0,65,22,65,22,0,0,16,11,64,21,6,1,1,1,0,0,43,10
ufc 309: jones vs. miocic,viviane araujo vs. karine silva,Round 2,karine silva,0.0,0.73,0.25,1.0,0.0,157.0,15,11,20,16,4,1,1,1,11,7,3,2,2,2,2,2,11,8
ufc 309: jones vs. miocic,viviane araujo vs. karine silva,Round 3,karine silva,0.0,0.48,0.0,0.0,0.0,49.0,52,25,70,38,3,0,13,10,42,17,10,7,10,8,0,0,29,8
ufc 309: jones vs. miocic,mauricio ruffy vs. james llontop,Round 1,mauricio ruffy,0.0,0.67,0.0,0.0,0.0,0.0,31,21,31,21,0,0,5,5,31,21,3,3,0,0,0,0,23,13
ufc 309: jones vs. miocic,mauricio ruffy vs. james llontop,Round 2,mauricio ruffy,1.0,0.57,0.0,0.0,0.0,14.0,42,24,43,25,0,0,3,3,32,16,0,0,1,1,9,7,39,21
ufc 309: jones vs. miocic,mauricio ruffy vs. james llontop,Round 3,mauricio ruffy,0.0,0.55,0.0,0.0,0.0,2.0,40,22,46,28,0,0,0,0,38,20,5,3,2,2,0,0,35,19
ufc 309: jones vs. miocic,mauricio ruffy vs. james llontop,Round 1,james llontop,0.0,0.3,0.0,0.0,0.0,0.0,63,19,63,19,0,0,13,6,62,19,14,7,1,0,0,0,36,6
ufc 309: jones vs. miocic,mauricio ruffy vs. james llontop,Round 2,james llontop,0.0,0.33,0.0,0.0,0.0,19.0,78,26,80,28,2,0,10,8,76,25,19,10,2,1,0,0,49,8
ufc 309: jones vs. miocic,mauricio ruffy vs. james llontop,Round 3,james llontop,0.0,0.47,0.0,0.0,0.0,61.0,95,45,117,65,4,0,8,8,77,31,29,22,18,14,0,0,58,15
ufc 309: jones vs. miocic,jonathan martinez vs. marcus mcghee,Round 1,jonathan martinez,0.0,0.38,0.0,0.0,0.0,0.0,18,7,18,7,0,0,6,6,18,7,1,1,0,0,0,0,11,0
ufc 309: jones vs. miocic,jonathan martinez vs. marcus mcghee,Round 2,jonathan martinez,0.0,0.36,0.0,0.0,0.0,0.0,47,17,47,17,0,0,5,4,45,16,4,1,2,1,0,0,38,12
ufc 309: jones vs. miocic,jonathan martinez vs. marcus mcghee,Round 3,jonathan martinez,0.0,0.55,0.0,0.0,0.0,57.0,43,24,44,25,0,0,13,11,42,23,3,1,1,1,0,0,27,12
ufc 309: jones vs. miocic,jonathan martinez vs. marcus mcghee,Round 1,marcus mcghee,0.0,0.44,0.0,0.0,0.0,0.0,75,33,75,33,0,0,12,11,75,33,11,5,0,0,0,0,52,17
ufc 309: jones vs. miocic,jonathan martinez vs. marcus mcghee,Round 2,marcus mcghee,0.0,0.45,0.0,0.0,0.0,0.0,93,42,96,45,0,0,12,9,92,41,8,6,1,1,0,0,73,27
ufc 309: jones vs. miocic,jonathan martinez vs. marcus mcghee,Round 3,marcus mcghee,0.0,0.49,0.0,0.0,0.0,0.0,55,27,55,27,0,0,5,4,53,26,8,7,2,1,0,0,42,16
ufc 309: jones vs. miocic,jim miller vs. damon jackson,Round 1,jim miller,0.0,0.41,0.0,1.0,0.0,0.0,24,10,25,11,0,0,3,3,23,9,2,2,1,1,0,0,19,5
ufc 309: jones vs. miocic,jim miller vs. damon jackson,Round 1,damon jackson,0.0,0.51,0.0,0.0,0.0,27.0,31,16,31,16,3,0,2,2,31,16,12,6,0,0,0,0,17,8
ufc 309: jones vs. miocic,david onama vs. roberto romero,Round 1,david onama,1.0,0.63,0.0,1.0,0.0,15.0,69,44,73,48,0,0,9,8,50,31,10,7,10,8,9,5,50,29
ufc 309: jones vs. miocic,david onama vs. roberto romero,Round 2,david onama,0.0,0.48,0.0,0.0,0.0,86.0,74,36,87,47,0,0,4,3,67,32,8,3,1,0,6,4,62,30
ufc 309: jones vs. miocic,david onama vs. roberto romero,Round 3,david onama,0.0,0.58,0.33,0.0,0.0,162.0,70,41,82,50,3,1,1,1,36,22,10,8,0,0,34,19,59,32
ufc 309: jones vs. miocic,david onama vs. roberto romero,Round 1,roberto romero,1.0,0.57,0.0,0.0,0.0,74.0,68,39,72,42,0,0,19,19,59,33,11,6,8,5,1,1,38,14
ufc 309: jones vs. miocic,david onama vs. roberto romero,Round 2,roberto romero,0.0,0.42,0.0,0.0,0.0,0.0,61,26,61,26,0,0,11,8,60,26,7,5,0,0,1,0,43,13
ufc 309: jones vs. miocic,david onama vs. roberto romero,Round 3,roberto romero,0.0,0.34,0.0,0.0,0.0,0.0,26,9,32,11,0,0,7,3,25,9,3,3,0,0,1,0,16,3
ufc 309: jones vs. miocic,marcin tybura vs. jhonata diniz,Round 1,marcin tybura,0.0,0.6,0.0,0.0,1.0,237.0,5,3,82,66,1,0,0,0,2,1,1,1,0,0,3,2,4,2
ufc 309: jones vs. miocic,marcin tybura vs. jhonata diniz,Round 2,marcin tybura,0.0,0.72,0.5,0.0,0.0,197.0,44,32,105,87,2,1,1,1,17,8,1,0,0,0,27,24,42,31
ufc 309: jones vs. miocic,marcin tybura vs. jhonata diniz,Round 1,jhonata diniz,0.0,0.5,0.0,0.0,0.0,36.0,14,7,26,17,0,0,0,0,3,0,0,0,1,1,10,6,14,7
ufc 309: jones vs. miocic,marcin tybura vs. jhonata diniz,Round 2,jhonata diniz,0.0,0.53,0.0,0.0,0.0,0.0,15,8,18,10,0,0,1,1,15,8,1,1,0,0,0,0,13,6
ufc 309: jones vs. miocic,mickey gall vs. ramiz brahimaj,Round 1,mickey gall,0.0,0.68,0.0,0.0,0.0,0.0,41,28,43,30,0,0,0,0,39,26,3,3,2,2,0,0,38,25
ufc 309: jones vs. miocic,mickey gall vs. ramiz brahimaj,Round 1,ramiz brahimaj,1.0,0.55,0.0,0.0,0.0,3.0,56,31,56,31,0,0,3,3,43,22,3,1,9,6,4,3,50,27
ufc 309: jones vs. miocic,bassil hafez vs. oban elliott,Round 1,bassil hafez,0.0,0.37,0.0,0.0,0.0,6.0,27,10,27,10,0,0,2,2,26,9,4,1,1,1,0,0,21,7
ufc 309: jones vs. miocic,bassil hafez vs. oban elliott,Round 2,bassil hafez,0.0,0.32,0.0,0.0,0.0,0.0,37,12,37,12,0,0,4,4,37,12,4,0,0,0,0,0,29,8
ufc 309: jones vs. miocic,bassil hafez vs. oban elliott,Round 3,bassil hafez,0.0,0.33,0.0,0.0,0.0,0.0,6,2,6,2,0,0,0,0,6,2,1,1,0,0,0,0,5,1
