Name,Nickname,Weight+AF8-Class,Knockouts,Submissions,First+AF8-Round+AF8-Finishes,Striking+AF8-Accuracy,Takedown+AF8-Accuracy,Sig+AF8-Str+AF8-Attempted Total,Takedowns+AF8-Landed+AF8-Total,Takedowns+AF8-Attempted+AF8-Total,Sig+AF8-Strikes+AF8-Per Min,Takedown+AF8-Avg+AF8-Per Min,Sig+AF8-Str+AF8-Def,Knockdown+AF8-Avg,Sig+AF8-Strikes+AF8-Absorbed+AF8-Per+AF8-Min,Sub+AF8-Avg+AF8-Per+AF8-Min,Takedown+AF8-Def,Avg+AF8-Fight+AF8-Time,Place+AF8-of+AF8-Birth,Octagon+AF8-Debut,Wins,Losses,Draws,Sig+AF8-Str+AF8-Landed Total+AF8-Total,Sig+AF8-Str+AF8-Landed Total+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Percent,Sig+AF8-Strikes+AF8-Head+AF8-Total,Sig+AF8-Strikes+AF8-Head+AF8-Percent,Sig+AF8-Strikes+AF8-Body+AF8-Total,Sig+AF8-Strikes+AF8-Body+AF8-Percent,Sig+AF8-Strikes+AF8-Leg+AF8-Total,Sig+AF8-Strikes+AF8-Leg+AF8-Percent,Win+AF8-by+AF8-KO/TKO+AF8-Total,Win+AF8-by+AF8-KO/TKO+AF8-Percent,Win+AF8-by+AF8-Decision+AF8-Total,Win+AF8-by+AF8-Decision+AF8-Percent,Win+AF8-by+AF8-Submission+AF8-Total,Win+AF8-by+AF8-Submission+AF8-Percent,img
Mostapha Al Turk,,Heavyweight Division,0,0,0,0.19,0,161,0,9,1.36,0,0.53,0,3.61,0,0,454,+ACI-Beirut, Lebanon+ACI-,+ACI-Dec. 27, 2008+ACI-,6,6,0,31,0,3,0.1,28,0.9,0,0,13,0.42,3,0.1,15,0.48,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Razak Al+AC0-Hassan,+ACI-+ACIAIg-Razor+ACIAIg-+ACI-,Light Heavyweight Division,0,0,0,0.33,0.2,135,0,5,2.31,0.79,0.6,0,3.78,0,0.57,572,+ACI-Milwaukee, United States+ACI-,+ACI-Dec. 10, 2008+ACI-,7,2,0,44,0,6,0.14,38,0.86,0,0,18,0.41,9,0.2,17,0.39,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Ali Al+AC0-Qaisi,+ACI-+ACIAIg-The Royal Fighter+ACIAIg-+ACI-,Bantamweight Division,1,4,0,0.42,0.29,172,0,24,2.43,3.5,0.56,0,1.97,1,0.6,900,+ACI-Amman, Jordan+ACI-,+ACI-Aug. 8, 2020+ACI-,8,5,0,73,0,9,0.12,63,0.86,1,0.01,40,0.55,10,0.14,23,0.32,1,0.13,3,0.38,4,0.5,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Abdul+AC0-Kareem Al+AC0-Selwady,+ACI-+ACIAIg-Pride of Palestine+ACIAIg-+ACI-,Lightweight Division,8,2,6,0.35,0.31,309,3,13,4.14,2.32,0.59,0,3.6,0,0.2,775,+ACI-Baton Rouge, United States+ACI-,+ACI-Mar. 2, 2024+ACI-,15,4,0,107,0,5,0.05,102,0.95,0,0,60,0.56,17,0.16,30,0.28,8,0.53,5,0.33,2,0.13,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Herdem Alacabek,,Light Heavyweight Division,0,0,0,0.66,0.5,85,0,4,3.84,2.06,0.23,0,6.66,0,0.43,874,,+ACI-Feb. 11, 2025+ACI-,0,0,0,56,0,26,0.46,24,0.43,6,0.11,25,0.45,23,0.41,8,0.14,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/10e818b5+AC0-0ad1+AC0-400e+AC0-8f07+AC0-91c0717f7a60+ACU-252FALACABEK+AF8-HERDEM+AF8-L.png?itok+AD0-lW7YzBcv
Alatengheili,+ACI-+ACIAIg-The Mongolian Knight+ACIAIg-+ACI-,Bantamweight Division,5,3,4,0.33,0.45,849,3,31,2.64,1.99,0.58,0.14,4.67,0,0.75,793,+ACI-Alxa, China+ACI-,+ACI-Aug. 31, 2019+ACI-,17,9,2,279,0,1,0,265,0.95,13,0.05,189,0.68,52,0.19,38,0.14,5,0.29,9,0.53,3,0.18,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-04/HEILI+AF8-ALATENG+AF8-L+AF8-09+AC0-18.png?itok+AD0-i99joWRE
Amir Albazi,+ACI-+ACIAIg-The Prince+ACIAIg-+ACI-,Flyweight Division,5,9,9,0.35,0.32,676,3,25,2.72,1.39,0.62,0.35,3.71,0.52,0.5,865,+ACI-Baghdad, Iraq+ACI-,+ACI-Jul. 18, 2020+ACI-,17,2,0,235,0,3,0.01,202,0.86,30,0.13,162,0.69,40,0.17,33,0.14,5,0.29,3,0.18,9,0.53,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/ALBAZI+AF8-AMIR+AF8-L+AF8-06+AC0-03.png?itok+AD0-lINX3P39
John Albert,+ACI-+ACIAIg-Prince+ACIAIg-+ACI-,Bantamweight Division,0,0,0,0.5,0,135,0,3,3.05,0,0.35,0.68,2.82,6.14,0.5,264,+ACI-Reno, United States+ACI-,+ACI-Dec. 4, 2011+ACI-,7,5,0,67,0,15,0.22,34,0.51,18,0.27,44,0.66,16,0.24,7,0.1,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Junior Albini,+ACI-+ACIAIg-Baby+ACIAIg-+ACI-,Heavyweight Division,6,6,0,0.51,0.38,227,1,8,3.98,1.54,0.52,0.51,6.08,0,1,350,+ACI-Paranagu+//3//Q-, Brazil+ACI-,+ACI-Jul. 22, 2017+ACI-,14,6,0,116,0,22,0.19,90,0.78,4,0.03,70,0.6,27,0.23,19,0.16,6,0.43,2,0.14,6,0.43,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/fighter+AF8-images/junior+AF8-albini/ALBINI+AF8-JUNIOR+AF8-L.png?VersionId+AD0AXw-pkIrcY5IZrB.DUvzPk7J1daug2p8gSS+ACY-itok+AD0AXw-BJuhJ+AC0-n
Wes Albritton,,Lightweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United States,+ACI-May. 30, 1997+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Alexandra Albu,+ACI-+ACIAIg-Stitch+ACIAIg-+ACI-,Women's Strawweight Division,4,2,0,0.47,0.5,405,5,12,4.83,2.27,0.39,0,5.56,0.38,0.78,594,+ACI-Vulcanesti, Moldova+ACI-,+ACI-Apr. 11, 2015+ACI-,7,2,0,191,0,62,0.32,112,0.59,17,0.09,138,0.72,45,0.24,8,0.04,4,0.57,1,0.14,2,0.29,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/67245/profile+AC0-galery/fullbodyleft+AC0-picture/ALBU+AF8-ALEXANDRA+AF8-L.png?itok+AD0-op0fVTsc
Ildemar Alcantara,+ACI-+ACIAIg-Marajo+ACIAIg-+ACI-,Middleweight Division,0,0,0,0.39,0.68,486,0,19,1.93,2,0.5,0,2.63,0.92,0.82,837,+ACI-Soure, Portugal+ACI-,+ACI-Jan. 20, 2013+ACI-,21,8,0,188,0,34,0.18,129,0.69,25,0.13,106,0.56,62,0.33,20,0.11,10,0.48,5,0.24,6,0.29,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/4bf9c4d8+AC0-f416+AC0-4ac2+AC0-9bff+AC0-296d52fbf663+ACU-252FIldemar+AC0-Alcantara+AF8-299105+AF8-LeftFullBodyImage.png?itok+AD0-AWIQhX01
Iuri Alcantara,+ACI-+ACIAIg-Marajo+ACIAIg-+ACI-,Bantamweight Division,0,0,0,0.46,0.63,1057,17,27,2.72,1.44,0.49,0.42,2.79,0.84,0.6,561,+ACI-Soure, Brazil+ACI-,+ACI-Aug. 27, 2011+ACI-,35,10,0,483,0,45,0.09,303,0.63,135,0.28,316,0.65,130,0.27,37,0.08,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/68134/profile+AC0-galery/fullbodyleft+AC0-picture/Iuri+AC0-Alcantara+AF8-135403+AF8-LeftFullBodyImage.png?itok+AD0-mwz7gzx4
Alfonso Alcarez,,Lightweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United States,+ACI-Sep. 24, 1999+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Hector Aldana,+ACI-+ACIAIg-El Charro+ACIAIg-+ACI-,Welterweight Division,2,1,0,0.38,1,302,2,2,3.59,0.93,0.6,0,5.08,0,0,646,+ACI-San Luis R+//3//Q-o Colorado, Mexico+ACI-,+ACI-Jun. 23, 2018+ACI-,4,2,0,116,0,6,0.05,109,0.94,1,0.01,64,0.55,13,0.11,39,0.34,2,0.5,1,0.25,1,0.25,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/68080/profile+AC0-galery/fullbodyleft+AC0-picture/ALDANA+AF8-HECTOR+AF8-L.png?VersionId+AD0-7Y+AF8-3Ma4smBzA0+AF8-a45Vlw08GDGYXLCaOV+ACY-itok+AD0-OuUz0vqx
Irene Aldana,,Women's Bantamweight Division,8,3,9,0.4,0.5,2667,2,4,5.19,0.15,0.56,0.22,6.64,0.22,0.78,879,+ACI-Culiac+//3//Q-n, Mexico+ACI-,+ACI-Dec. 18, 2016+ACI-,15,8,0,1065,0,55,0.05,948,0.89,62,0.06,743,0.7,145,0.14,177,0.17,8,0.53,4,0.27,3,0.2,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/ALDANA+AF8-IRENE+AF8-L+AF8-09+AC0-14.png?itok+AD0-95IDLSZy
Gilbert Aldana,+ACI-+ACIAIg-El Peligroso+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0.55,0.4,62,0,5,2.91,2.57,0.26,0,6.26,0,0.33,350,+ACI-Chandler, United States+ACI-,+ACI-Feb. 4, 2006+ACI-,5,0,0,34,0,19,0.56,6,0.18,9,0.26,24,0.71,6,0.18,4,0.12,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Jose Alday,,Bantamweight Division,0,0,0,0.44,0,106,0,1,3.13,0,0.59,0,3.13,0,0.57,900,+ACI-Nacozari de Garc+//3//Q-a, Mexico+ACI-,+ACI-Feb. 11, 2025+ACI-,0,1,0,47,0,3,0.06,44,0.94,0,0,21,0.45,19,0.4,7,0.15,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-09/68357+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyright+AC0-picture+ACU-252FALDAY+AF8-JOSE+AF8-R.png?itok+AD0-iZeIEVPm
Jos+//3//Q- Aldo,,Bantamweight Division,17,1,12,0.47,0.54,3325,12,26,3.62,0.49,0.61,0.39,3.72,0.14,0.93,855,+ACI-Manaus, Brazil+ACI-,+ACI-Apr. 30, 2011+ACI-,32,9,0,1549,0,60,0.04,1342,0.87,147,0.09,1016,0.66,309,0.2,224,0.14,17,0.53,14,0.44,1,0.03,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
JJ Aldrich,,Women's Flyweight Division,3,0,3,0.47,0.24,1713,1,38,3.88,0.66,0.61,0,4.38,0,0.67,822,+ACI-Denver, United States+ACI-,+ACI-Dec. 10, 2016+ACI-,13,7,0,798,0,97,0.12,623,0.78,78,0.1,657,0.82,103,0.13,38,0.05,3,0.25,9,0.75,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-02/ALDRICH+AF8-JJ+AF8-L+AF8-05+AC0-11.png?itok+AD0-GqQShc+AF8-7
Irina Alekseeva,+ACI-+ACIAIg-Russian Ronda+ACIAIg-+ACI-,Women's Bantamweight Division,1,2,3,0.43,0.2,152,0,5,3.84,0.87,0.49,0.87,3.55,0.87,1,516,Kazakhstan,+ACI-Apr. 29, 2023+ACI-,5,2,0,66,0,3,0.05,61,0.92,2,0.03,30,0.45,9,0.14,27,0.41,1,0.2,2,0.4,2,0.4,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-10/ALEKSEEVA+AF8-IRINA+AF8-L+AF8-10+AC0-14.png?itok+AD0-PuEv3iBx
Talita Alencar,+ACI-+ACIAIg-Problem Child +ACIAIg-+ACI-,Women's Strawweight Division,0,3,2,0.28,0.14,398,1,43,2.49,2,0.53,0,4.8,0,0.5,900,+ACI-Carutapera, Brazil+ACI-,+ACI-Dec. 9, 2023+ACI-,5,1,1,112,0,16,0.14,72,0.64,24,0.21,68,0.61,36,0.32,8,0.07,0,0,2,0.4,3,0.6,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-04/ALENCAR+AF8-TALITA+AF8-L+AF8-12+AC0-09.png?itok+AD0-OzLzXZI8
Jim Alers,+ACI-+ACIAIg-The Beast+ACIAIg-+ACI-,Featherweight Division,0,0,0,0.4,0.41,335,0,17,2.9,2.26,0.57,0.32,4.38,0.32,0.8,698,+ACI-New York, United States+ACI-,+ACI-Apr. 11, 2014+ACI-,13,3,0,135,0,21,0.16,102,0.76,12,0.09,85,0.63,14,0.1,36,0.27,2,0.15,2,0.15,9,0.69,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/edc96865+AC0-801b+AC0-4923+AC0-9ff3+AC0-b60d558a4ff9+ACU-252FJim+AC0-Alers+AF8-474973+AF8-LeftFullBodyImage.png?itok+AD0-dQRE9zyg
John Alessio,+ACI-+ACIAIg-The Natural+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.39,0.38,697,2,42,2.1,1.85,0.55,0.12,2.91,1.16,0.71,599,United States,+ACI-Jun. 9, 2000+ACI-,34,16,0,273,0,60,0.22,135,0.49,78,0.29,197,0.72,29,0.11,47,0.17,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Lucas Alexander,+ACI-+ACIAIg-The Lion+ACIAIg-+ACI-,Featherweight Division,3,0,0,0.57,0,228,0,2,4.69,0,0.57,0.54,2.87,0,0.6,419,Brazil,+ACI-Oct. 15, 2022+ACI-,8,5,0,131,0,4,0.03,119,0.91,8,0.06,68,0.52,29,0.22,34,0.26,3,0.38,5,0.63,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-11/ALEXANDER+AF8-LUCAS+AF8-L+AF8-11+AC0-18.png?itok+AD0-Rirz4Xby
Houston Alexander,+ACI-+ACIAIg-The Assassin+ACIAIg-+ACI-,Light Heavyweight Division,0,0,0,0.56,1,165,0,1,3.64,0.59,0.53,1.78,6.38,0,0.33,253,+ACI-East St. Louis, United States+ACI-,+ACI-May. 27, 2007+ACI-,9,5,0,92,0,24,0.26,45,0.49,23,0.25,49,0.53,7,0.08,36,0.39,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Marcio Alexandre,+ACI-+ACIAIg-Lyoto+ACIAIg-+ACI-,Middleweight Division,0,0,0,0.45,0.2,151,1,5,1.61,0.35,0.42,0,2.89,0.71,0.67,634,+ACI-Florianopolis, Brazil+ACI-,+ACI-May. 31, 2014+ACI-,13,3,0,68,0,9,0.13,51,0.75,8,0.12,36,0.53,26,0.38,6,0.09,10,0.77,1,0.08,2,0.15,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/6cb91184+AC0-7b7e+AC0-493e+AC0-b40b+AC0-d2fd00202e6d+ACU-252Fmarcio+AC0-alexandre+AF8-477645+AF8-LeftFullBodyImage.png?itok+AD0AXw-TGvZ8mO
Olaf Alfonso,,Welterweight Division,0,0,0,0.26,0,57,0,2,0.63,0,0.37,0,5.76,0.63,0.22,776,+ACI-Enseneda, Mexico+ACI-,+ACI-Feb. 11, 2025+ACI-,0,0,0,15,0,7,0.47,8,0.53,0,0,10,0.67,3,0.2,2,0.13,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Bill Algeo,+ACI-+ACIAIg-Senor Perfecto+ACIAIg-+ACI-,Featherweight Division,4,7,2,0.52,0.5,1494,4,18,5.88,1.03,0.47,0.23,4.38,0.11,0.55,715,+ACI-Boothwyn, United States+ACI-,+ACI-Aug. 29, 2020+ACI-,18,9,0,771,0,80,0.1,628,0.81,63,0.08,454,0.59,179,0.23,138,0.18,4,0.24,6,0.35,7,0.41,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-03/ALGEO+AF8-BILL+AF8-L+AF8-03+AC0-30.png?itok+AD0-jdS+AC0-1KFF
Royce Alger,,Middleweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United States,+ACI-May. 30, 1997+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Abdul Razak Alhassan,,Middleweight Division,12,0,11,0.5,0.33,652,1,15,3.64,0.84,0.55,1.85,4.01,0.17,0.52,358,Ghana,+ACI-Nov. 19, 2016+ACI-,12,7,0,325,0,52,0.16,221,0.68,52,0.16,255,0.78,36,0.11,34,0.1,12,1,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/13/ALHASSAN+AF8-ABDUL+AF8-L+AF8-10+AC0-12.png?itok+AD0-z7dWkrpF
Amir Aliakbari,,Heavyweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,+ACI-Feb. 10, 2025+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Nurullo Aliev,+ACI-+ACIAIg-Tajik Eagle+ACIAIg-+ACI-,Lightweight Division,2,0,1,0.46,0.55,184,3,11,2.43,2.6,0.59,0,1.07,0,0,692,+ACI-Dushanbe, Tajikistan+ACI-,+ACI-Feb. 25, 2023+ACI-,10,0,0,84,0,1,0.01,28,0.33,55,0.65,73,0.87,9,0.11,2,0.02,2,0.2,8,0.8,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/13/ALIEV+AF8-NURULLO+AF8-L+AF8-01+AC0-11.png?itok+AD0-0FhAQYwB
Sultan Aliev,,Welterweight Division,10,0,0,0.46,0.38,131,3,13,1.41,1.76,0.57,0,2.2,0,1,641,+ACI-Dagestan, Russia+ACI-,+ACI-Jan. 24, 2015+ACI-,15,3,0,60,0,13,0.22,37,0.62,10,0.17,51,0.85,7,0.12,2,0.03,10,0.71,4,0.29,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2019+AC0-04/ALIEV+AF8-SULTAN+AF8-L.png?VersionId+AD0-Jhe1yv6BwPs3HNt+AF8-BkPn8KmK0YcURYuW+ACY-itok+AD0-k6UUB+AF8-7Z
Ikram Aliskerov,,Middleweight Division,6,5,7,0.6,0.33,96,0,3,7.03,1.82,0.36,3.64,7.27,1.82,0,124,+ACI-Makhachkala, Russia+ACI-,+ACI-May. 6, 2023+ACI-,15,2,0,58,0,2,0.03,56,0.97,0,0,37,0.64,19,0.33,2,0.03,6,0.4,4,0.27,5,0.33,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-06/ALISKEROV+AF8-IKRAM+AF8-L+AF8-10+AC0-21.png?itok+AD0-NGKwgd+AF8-y
Leon Aliu,,Middleweight Division,0,0,0,0.5,0,20,0,1,6.32,0,0.38,0,10.11,0,0,95,,+ACI-Feb. 11, 2025+ACI-,0,1,0,10,0,3,0.3,7,0.7,0,0,1,0.1,4,0.4,5,0.5,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-02/ALIU+AF8-LEON+AF8-L.png?itok+AD0-gf3zpTBG
John Allan,,Light Heavyweight Division,9,3,0,0.43,0.71,449,4,7,3.56,1.4,0.52,0,5.74,0.84,0.5,805,+ACI-Curitiba, Brazil+ACI-,+ACI-Feb. 11, 2025+ACI-,13,7,0,191,0,13,0.07,163,0.85,15,0.08,117,0.61,34,0.18,40,0.21,9,0.69,1,0.08,3,0.23,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-11/69719+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyleft+AC0-picture+ACU-252FALLAN+AF8-JOHN+AF8-L+AF8-11+AC0-06.png?itok+AD0-Gli1O23T
Brendan Allen,+ACI-+ACIAIg-All In+ACIAIg-+ACI-,Middleweight Division,5,14,11,0.54,0.39,1137,2,46,3.79,1.67,0.46,0.37,3.83,1.3,0.59,605,+ACI-Beaufort, United States+ACI-,+ACI-Oct. 18, 2019+ACI-,24,6,0,612,0,45,0.07,466,0.76,101,0.17,383,0.63,141,0.23,88,0.14,5,0.21,5,0.21,14,0.58,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-02/ALLEN+AF8-BRENDAN+AF8-L+AF8-02+AC0-22.png?itok+AD0-obbqxSz5
Arnold Allen,+ACI-+ACIAIg-Almighty+ACIAIg-+ACI-,Featherweight Division,7,4,1,0.42,0.48,1471,8,23,3.45,0.93,0.62,0.25,2.88,0.34,0.75,817,+ACI-Ipswich, England+ACI-,+ACI-Jun. 20, 2015+ACI-,20,3,0,611,0,27,0.04,549,0.9,35,0.06,444,0.73,121,0.2,46,0.08,7,0.35,9,0.45,4,0.2,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/ALLEN+AF8-ARNOLD+AF8-L+AF8-07+AC0-27.png?itok+AD0-i7153C9o
Benny Alloway,+ACI-+ACIAIg-Blanco+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.49,0.5,63,0,2,1.28,0.62,0.59,0.62,1.9,0,0.27,485,+ACI-Ipswich, Australia+ACI-,+ACI-Dec. 16, 2012+ACI-,13,6,0,31,0,5,0.16,20,0.65,6,0.19,18,0.58,8,0.26,5,0.16,6,0.46,3,0.23,4,0.31,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/ca0cfe45+AC0-c588+AC0-4b90+AC0-b922+AC0-38c93d2c9a4a+ACU-252Fben+AC0-alloway+AF8-290154+AF8-RightFullBodyImage.png?itok+AD0-Vn6Lpxzx
Asu Almabayev ,+ACI-+ACIAIg-Zulfikar+ACIAIg-+ACI-,Flyweight Division,3,9,0,0.56,0.5,200,2,36,2.11,5.08,0.6,0.28,1.02,1.69,0.5,798,Kazakhstan,+ACI-Aug. 5, 2023+ACI-,21,2,0,112,0,14,0.13,53,0.47,45,0.4,58,0.52,25,0.22,29,0.26,3,0.14,9,0.43,9,0.43,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/ALMABAYEV+AF8-ASU+AF8-L+AF8-06+AC0-15.png?itok+AD0-hc7pheyp
Bekzat Almakhan,+ACI-+ACIAIg-The Turan Warrior+ACIAIg-+ACI-,Bantamweight Division,9,1,7,0.19,0,16,0,0,0.2,0,0.31,1,4.53,0,0,900,Kazakhstan,+ACI-Mar. 2, 2024+ACI-,11,2,0,3,0,0,0,3,1,0,0,1,0.33,2,0.67,0,0,9,0.82,1,0.09,1,0.09,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-03/ALMAKHAN+AF8-BEZKAT+AF8-L+AF8-03+AC0-02.png?itok+AD0-6sM1csMt
Lucas Almeida,,Featherweight Division,9,5,9,0.43,0,584,0,0,4.94,0,0.46,0.88,4.92,0,0.5,615,+ACI-Sorocaba, Brazil+ACI-,+ACI-Jun. 4, 2022+ACI-,15,3,0,253,0,9,0.04,220,0.87,24,0.09,133,0.53,48,0.19,72,0.28,9,0.64,0,0,5,0.36,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-06/ALMEIDA+AF8-LUCAS+AF8-L+AF8-06+AC0-17.png?itok+AD0-A5+AF8ALQ-qla2
Estefani Almeida,,Women's Flyweight Division,0,0,0,0.37,0,127,0,3,3.13,0,0.42,0,6.07,0,0,900,+ACI-Manaus, Brazil+ACI-,+ACI-Feb. 11, 2025+ACI-,0,0,0,47,0,1,0.02,46,0.98,0,0,22,0.47,13,0.28,12,0.26,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/fighter+AF8-images/Fighter+AF8-fullLength+AF8-Shadow+AC0-woman+AC0-blue.png?VersionId+AD0-SaZSiHq6Es28JDi9+AF8-jfSTmRNG4l+AF8-XkBS+ACY-itok+AD0-DWjj5ONS
